-6 -8 76.36 157.32
-2 -12 80.04 153.64
-6 -15 76.36 150.88
-5 -16 77.28 149.96
-5 -16 77.28 149.96
-2 -14 80.04 151.8
-7 -17 75.44 149.04
-8 -16 74.52 149.96
-6 -20 76.36 146.28
-6 -29 76.36 138.0
-5 -29 77.28 138.0
-2 -28 80.04 138.92
-4 -23 78.2 143.52
-3 -24 79.12 142.6
0 -24 81.88 142.6
0 -23 81.88 143.52
3 -23 84.64 143.52
7 -23 88.32 143.52
3 -21 84.64 145.36
2 -17 83.72 149.04
1 -16 82.8 149.96
1 -12 82.8 153.64
1 -11 82.8 154.56
0 -13 81.88 152.72
1 -18 82.8 148.12
-1 -11 80.96 154.56
1 -10 82.8 155.48
-1 -6 80.96 159.16
0 -12 81.88 153.64
-1 -10 80.96 155.48
-1 -11 80.96 154.56
0 -16 81.88 149.96
-1 -14 80.96 151.8
-2 -14 80.04 151.8
-2 -16 80.04 149.96
-2 -17 80.04 149.04
-2 -16 80.04 149.96
-1 -17 80.96 149.04
-2 -17 80.04 149.04
-1 -14 80.96 151.8
-2 -20 80.04 146.28
-2 -21 80.04 145.36
-1 -17 80.96 149.04
-3 -20 79.12 146.28
-1 -24 80.96 142.6
-2 -21 80.04 145.36
-4 -19 78.2 147.2
-3 -19 79.12 147.2
-4 -16 78.2 149.96
-6 -17 76.36 149.04
-4 -15 78.2 150.88
-5 -16 77.28 149.96
-2 -15 80.04 150.88
-4 -11 78.2 154.56
-2 -16 80.04 149.96
-4 -12 78.2 153.64
-1 -14 80.96 151.8
-1 -16 80.96 149.96
-1 -17 80.96 149.04
0 -18 81.88 148.12
0 -19 81.88 147.2
-1 -18 80.96 148.12
-1 -17 80.96 149.04
-1 -22 80.96 144.44
-1 -16 80.96 149.96
-2 -19 80.04 147.2
-1 -19 80.96 147.2
-1 -17 80.96 149.04
-1 -18 80.96 148.12
0 -15 81.88 150.88
3 -15 84.64 150.88
0 -21 81.88 145.36
0 -16 81.88 149.96
-1 -19 80.96 147.2
1 -22 82.8 144.44
1 -22 82.8 144.44
-2 -22 80.04 144.44
-1 -26 80.96 140.76
-1 -24 80.96 142.6
-2 -23 80.04 143.52
-2 -21 80.04 145.36
-1 -27 80.96 139.84
-1 -29 80.96 138.0
1 -26 82.8 140.76
0 -26 81.88 140.76
-1 -24 80.96 142.6
0 -29 81.88 138.0
0 -28 81.88 138.92
-3 -23 79.12 143.52
-2 -26 80.04 140.76
-3 -28 79.12 138.92
-3 -29 79.12 138.0
-3 -26 79.12 140.76
-3 -24 79.12 142.6
-3 -27 79.12 139.84
-2 -28 80.04 138.92
-3 -23 79.12 143.52
-4 -21 78.2 145.36
-4 -24 78.2 142.6
-4 -25 78.2 141.68
-110 62 -121.44 167.44
-108 63 -119.6 168.36
-107 62 -118.68 167.44
-107 68 -118.68 172.96
-107 71 -118.68 175.72
-108 68 -119.6 172.96
-107 67 -118.68 172.04
-110 63 -121.44 168.36
-114 59 -125.12 164.68
-117 54 -127.88 160.08
-123 52 -133.4 158.24
-128 47 -138.0 153.64
-134 41 -143.52 148.12
-135 36 -144.44 143.52
-137 34 -146.28 141.68
-140 30 -149.04 138.0
-142 27 -150.88 135.24
-143 23 -151.8 131.56
-144 24 -152.72 132.48
-144 24 -152.72 132.48
-144 26 -152.72 134.32
-145 26 -153.64 134.32
-149 25 -157.32 133.4
-149 24 -157.32 132.48
-150 23 -158.24 131.56
-152 24 -160.08 132.48
-153 22 -161.0 130.64
-154 19 -161.92 127.88
-157 15 -164.68 124.2
-158 13 -165.6 122.36
-158 16 -165.6 125.12
-159 18 -166.52 126.96
-161 19 -168.36 127.88
-164 19 -171.12 127.88
-163 20 -170.2 128.8
-163 20 -170.2 128.8
-164 20 -171.12 128.8
-166 17 -172.96 126.04
-169 12 -175.72 121.44
-169 11 -175.72 120.52
-171 10 -177.56 119.6
-171 9 -177.56 118.68
-175 0 -181.24 110.4
-177 -5 -183.08 105.8
-176 -5 -182.16 105.8
-178 -4 -184.0 106.72
-180 -6 -185.84 104.88
-182 -8 -187.68 103.04
-181 -26 -186.76 86.48
-188 -27 -193.2 85.56
-185 -27 -190.44 85.56
-185 -46 -190.44 68.08
-189 -57 -194.12 57.96
-194 -60 -198.72 55.2
-194 -55 -198.72 59.8
-192 -46 -196.88 68.08
-189 -26 -194.12 86.48
-190 -16 -195.04 95.68
-183 3 -188.6 113.16
-185 -1 -190.44 109.48
-182 -4 -187.68 106.72
-177 -20 -183.08 92.0
-179 -22 -184.92 90.16
-178 -24 -184.0 88.32
-192 -44 -196.88 69.92
-195 -56 -199.64 58.88
-194 -74 -198.72 42.32
-194 -84 -198.72 33.12
-195 -105 -199.64 13.8
-196 -120 -200.56 0.0
-195 -131 -199.64 -10.12
-192 -144 -196.88 -22.08
-192 -151 -196.88 -28.52
-191 -154 -195.96 -31.28
-194 -153 -198.72 -30.36
-198 -149 -202.4 -26.68
-198 -150 -202.4 -27.6
-198 -149 -202.4 -26.68
-215 -164 -218.04 -40.48
-215 -163 -218.04 -39.56
-215 -164 -218.04 -40.48
-215 -164 -218.04 -40.48
-214 -165 -217.12 -41.4
-283 -156 -280.6 -33.12
-286 -150 -283.36 -27.6
-261 -144 -260.36 -22.08
-202 -136 -206.08 -14.72
-196 -136 -200.56 -14.72
-181 -143 -186.76 -21.16
-152 -180 -160.08 -55.2
-151 -191 -159.16 -65.32
-143 -225 -151.8 -96.6
-143 -239 -151.8 -109.48
-136 -227 -145.36 -98.44
-122 -187 -132.48 -61.64
-127 -188 -137.08 -62.56
-188 -183 -193.2 -57.96
-184 -200 -189.52 -73.6
-179 -219 -184.92 -91.08
-162 -227 -169.28 -98.44
-153 -270 -161.0 -138.0
-143 -279 -151.8 -146.28
-137 -284 -146.28 -150.88
-130 -289 -139.84 -155.48
-105 -314 -116.84 -178.48
-94 -319 -106.72 -183.08
-75 -329 -89.24 -192.28
